"subjid";"trialno";"choice";"RT";"keypressed";"position_gambleA";"position_outcome1";"rewA1";"rewA2";"probA1";"probA2";"rewB1";"rewB2";"probB1";"probB2";"typeA";"typeB";"domainA1";"domainA2";"domainB1";"domainB2";"rewA1int";"rewA2int";"rewB1int";"rewB2int";"order";"age";"gender";"reward_LA";"general_risk";"general_time";"general_impulsivity";"agegroup";"dsst_n_responses";"dsst_n_accurate";"dsst_pcnt_accurate";"numeracy_n_accurate";"numeracy_pcnt_accurate";"practice_ind";"EV_A";"EV_B";"SD_A";"SD_B";"CV_A";"CV_B";"safeoption";"higherEV";"higherSD";"higherCV";"higherEV_SD";"higher_EV_choice";"higher_SD_choice";"higher_CV_choice"
1;21;"B";6.97470698536;"j";"left";"down";-9;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
1;29;"B";7.3202930368;"f";"right";"down";-8;6;50;50;"-7";7;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-7;7;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;-1;0;7;7;7;Inf;0;"B";"B";"B";1;1;1;1
1;35;"B";6.46809559325;"j";"left";"down";-5;6;50;50;"-5";11;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-5;11;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;0.5;3;5.5;8;11;2.66666666666667;0;"B";"B";"A";1;1;1;0
1;63;"A";12.8330982973;"f";"left";"down";-3;6;50;50;"(0.5 x 6) - (0.5 x 0)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;0;1;1
1;37;"B";13.0188888606;"j";"left";"down";-8;6;50;50;"-4";10;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-4;10;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;-1;3;7;7;7;2.33333333333333;0;"B";"B";"A";1;1;1;0
1;3;"A";4.97039100387;"j";"right";"up";-5;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
1;58;"B";12.187174459;"f";"right";"up";-5;6;50;50;"(0.5 x 11) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
1;44;"A";10.0289551435;"j";"right";"up";-5;6;50;50;"(0.5 x 5) - (0.5 x 11)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
1;26;"A";3.89056113855;"j";"right";"up";-7;6;50;50;"-9";3;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-9;3;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;-0.5;-3;6.5;6;13;2;0;"A";"A";"A";1;1;1;1
1;5;"A";6.54638530317;"j";"right";"down";-7;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
1;8;"A";5.01726725063;"f";"left";"down";-3;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;1;1;NA
1;36;"B";7.87778025897;"j";"left";"down";-6;6;50;50;"-4";4;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-4;4;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;0;0;6;4;Inf;Inf;0;"B";"A";"B";0;1;0;1
1;43;"A";7.26908141463;"f";"left";"up";-4;6;50;50;"(0.5 x 6) - (0.5 x 12)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
1;59;"B";12.5911265548;"j";"left";"up";-8;6;50;50;"(0.5 x 10) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"w";5;3;2;7;"YA";56;56;1;5;0.714285714285714;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
10;30;"A";8.89172581575;"f";"left";"down";-6;6;50;50;"-7";1;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-7;1;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0;-3;6;4;Inf;1.33333333333333;0;"A";"A";"A";1;1;1;1
10;44;"A";16.8766944378;"f";"left";"down";-5;6;50;50;"(0.5 x 5) - (0.5 x 11)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
10;38;"A";6.57412693527;"j";"right";"up";-3;6;50;50;"-3";3;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-3;6;-3;3;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1.5;0;4.5;3;3;Inf;0;"A";"A";"B";1;1;1;0
10;54;"B";17.2917784009;"j";"left";"down";-9;6;50;50;"(0.5 x 5) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;1;0;NA
10;14;"B";3.66060958341;"f";"right";"up";-9;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;1;0;NA
10;11;"A";5.37499483984;"f";"left";"down";-6;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-6;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0;0;6;0;Inf;NA;1;"B";"A";NA;0;0;1;NA
10;46;"A";10.2688309886;"f";"left";"down";-7;6;50;50;"(0.5 x 3) - (0.5 x 9)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
10;41;"B";5.01451023624;"f";"right";"up";-6;6;50;50;"-1";7;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-1;7;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0;3;6;4;Inf;1.33333333333333;0;"B";"A";"A";0;1;0;0
10;34;"B";13.5383776119;"f";"right";"up";-9;6;50;50;"-5";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-5;5;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1.5;0;7.5;5;5;Inf;0;"B";"A";"B";0;1;0;1
10;59;"B";9.51316610068;"f";"right";"down";-8;6;50;50;"(0.5 x 10) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
10;13;"B";5.26549717777;"f";"right";"up";-8;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;1;0;NA
10;21;"B";5.47529536212;"j";"left";"up";-9;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
10;56;"A";6.86100810028;"j";"right";"up";-3;6;50;50;"(0.5 x 3) - (0.5 x 3)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;1;1;NA
10;55;"A";5.35945506476;"j";"right";"down";-6;6;50;50;"(0.5 x 4) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-6;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0;0;6;0;Inf;NA;1;"B";"A";NA;0;0;1;NA
10;23;"A";5.69387344042;"j";"right";"up";-5;6;50;50;"-11";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-11;5;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0.5;-3;5.5;8;11;2.66666666666667;0;"A";"B";"A";0;1;0;1
10;3;"A";3.16702051292;"j";"right";"down";-5;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
10;4;"A";2.46887625946;"j";"right";"down";-6;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
10;43;"A";7.57464419819;"j";"right";"down";-4;6;50;50;"(0.5 x 6) - (0.5 x 12)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
10;39;"B";4.42774014285;"f";"right";"down";-7;6;50;50;"-3";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-3;9;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-0.5;3;6.5;6;13;2;0;"B";"A";"A";0;1;0;0
10;61;"B";10.5436064834;"f";"right";"down";-9;6;50;50;"(0.5 x 8) - (0.5 x 2)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
10;19;"B";2.27120452443;"f";"right";"up";-7;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-7;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-0.5;3;6.5;0;13;0;1;"B";"A";"A";0;1;0;0
10;60;"B";9.01694832608;"j";"left";"down";-7;6;50;50;"(0.5 x 9) - (0.5 x 3)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-7;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-0.5;3;6.5;0;13;0;1;"B";"A";"A";0;1;0;0
10;57;"B";7.15053791742;"f";"right";"up";-4;6;50;50;"(0.5 x 12) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-4;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1;3;5;0;5;0;1;"B";"A";"A";0;1;0;0
10;5;"A";1.97366447395;"j";"right";"down";-7;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
10;10;"B";4.05958026621;"j";"left";"up";-5;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;0;0;NA
10;58;"B";5.47000803184;"j";"left";"down";-5;6;50;50;"(0.5 x 11) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
10;63;"B";10.3118447114;"j";"left";"up";-3;6;50;50;"(0.5 x 6) - (0.5 x 0)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;1;0;0
10;53;"B";7.68007994718;"j";"left";"down";-7;6;50;50;"(0.5 x 6) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-7;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-0.5;0;6.5;0;13;NA;1;"B";"A";NA;0;1;0;NA
10;32;"A";6.68916543354;"f";"left";"down";-3;6;50;50;"-6";0;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-3;6;-6;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1.5;-3;4.5;3;3;1;0;"A";"A";"A";1;1;1;1
10;45;"A";7.3222160131;"f";"left";"down";-8;6;50;50;"(0.5 x 4) - (0.5 x 10)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-8;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1;-3;7;0;7;0;1;"A";"A";"A";1;1;1;1
10;51;"A";4.3619962193;"f";"left";"up";-5;6;50;50;"(0.5 x 8) - (0.5 x 8)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;1;1;NA
10;8;"A";1.79243848602;"f";"left";"down";-3;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;1;1;NA
10;62;"B";3.85360101712;"j";"left";"down";-6;6;50;50;"(0.5 x 7) - (0.5 x 1)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-6;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0;3;6;0;Inf;0;1;"B";"A";"A";0;1;0;0
10;35;"B";4.45620844339;"f";"right";"down";-5;6;50;50;"-5";11;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-5;11;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0.5;3;5.5;8;11;2.66666666666667;0;"B";"B";"A";1;1;1;0
10;24;"A";4.79468623862;"f";"left";"down";-8;6;50;50;"-10";4;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-10;4;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1;-3;7;7;7;2.33333333333333;0;"A";"B";"A";0;1;0;1
10;25;"A";10.9431351563;"f";"left";"down";-4;6;50;50;"-9";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-9;9;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1;0;5;9;5;Inf;0;"A";"B";"B";0;1;0;0
10;9;"A";2.89342444401;"f";"left";"down";-4;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-4;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1;0;5;0;5;NA;1;"A";"A";NA;1;1;1;NA
10;27;"A";14.8299734331;"f";"left";"up";-5;6;50;50;"-8";8;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-8;8;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0.5;0;5.5;8;11;Inf;0;"A";"B";"B";0;1;0;0
10;42;"B";3.64944701074;"j";"left";"down";-3;6;50;50;"0";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"gain";"gain";-3;6;0;6;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1.5;3;4.5;3;3;1;0;"B";"A";"A";0;1;0;0
10;1;"A";4.45187058287;"j";"right";"down";-3;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
10;12;"B";4.6624730598;"f";"right";"up";-7;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-7;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-0.5;0;6.5;0;13;NA;1;"B";"A";NA;0;1;0;NA
10;31;"B";6.112762486;"f";"right";"down";-7;6;50;50;"-6";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-6;6;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-0.5;0;6.5;6;13;Inf;0;"B";"A";"B";0;1;0;1
10;49;"A";9.08930307479;"j";"right";"down";-3;6;50;50;"(0.5 x 0) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
10;47;"A";5.03490125598;"j";"right";"down";-9;6;50;50;"(0.5 x 2) - (0.5 x 8)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-9;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;-1.5;-3;7.5;0;5;0;1;"A";"A";"A";1;1;1;1
10;48;"A";9.66339260754;"f";"left";"down";-6;6;50;50;"(0.5 x 1) - (0.5 x 7)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";24;"w";3;7;6;6;"YA";74;67;0.905405405405405;3;0.428571428571429;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
